step,layer,m,n,q,n_sv,n_outliers,lambda_plus,sigma2_hat
8500,51.attn.c_proj.weight,1536,1536,1.0,1536,79,4.526774088541667e-12,1.1316935221354168e-12
9000,51.attn.c_proj.weight,1536,1536,1.0,1536,76,4.747178819444445e-12,1.1867947048611112e-12
9500,51.attn.c_proj.weight,1536,1536,1.0,1536,74,4.713270399305555e-12,1.1783175998263888e-12
10000,51.attn.c_proj.weight,1536,1536,1.0,1536,69,5.120171440972223e-12,1.2800428602430558e-12
10500,51.attn.c_proj.weight,1536,1536,1.0,1536,62,4.458957248263889e-12,1.1147393120659723e-12
11000,51.attn.c_proj.weight,1536,1536,1.0,1536,63,5.018446180555556e-12,1.254611545138889e-12
11500,51.attn.c_proj.weight,1536,1536,1.0,1536,59,3.5264756944444442e-12,8.816189236111111e-13
12000,51.attn.c_proj.weight,1536,1536,1.0,1536,55,3.458658854166667e-12,8.646647135416667e-13
12500,51.attn.c_proj.weight,1536,1536,1.0,1536,55,3.5434299045138886e-12,8.858574761284721e-13
13000,51.attn.c_proj.weight,1536,1536,1.0,1536,54,3.3908420138888892e-12,8.477105034722223e-13
13500,51.attn.c_proj.weight,1536,1536,1.0,1536,54,3.4417046440972226e-12,8.604261610243057e-13
14000,51.attn.c_proj.weight,1536,1536,1.0,1536,49,3.3060709635416668e-12,8.265177408854167e-13
14500,51.attn.c_proj.weight,1536,1536,1.0,1536,46,2.8652615017361115e-12,7.163153754340279e-13
15000,51.attn.c_proj.weight,1536,1536,1.0,1536,46,2.8652615017361115e-12,7.163153754340279e-13
15500,51.attn.c_proj.weight,1536,1536,1.0,1536,45,2.8483072916666667e-12,7.120768229166667e-13
16000,51.attn.c_proj.weight,1536,1536,1.0,1536,43,3.679063585069444e-12,9.19765896267361e-13
16500,51.attn.c_proj.weight,1536,1536,1.0,1536,40,2.7635362413194447e-12,6.908840603298612e-13
17000,51.attn.c_proj.weight,1536,1536,1.0,1536,39,2.74658203125e-12,6.866455078125e-13
17500,51.attn.c_proj.weight,1536,1536,1.0,1536,42,2.7974446614583333e-12,6.993611653645833e-13
18000,51.attn.c_proj.weight,1536,1536,1.0,1536,37,2.3566351996527776e-12,5.891587999131944e-13
18500,51.attn.c_proj.weight,1536,1536,1.0,1536,37,2.3566351996527776e-12,5.891587999131944e-13
19000,51.attn.c_proj.weight,1536,1536,1.0,1536,37,2.3566351996527776e-12,5.891587999131944e-13
19500,51.attn.c_proj.weight,1536,1536,1.0,1536,34,2.661810980902778e-12,6.654527452256945e-13
20000,51.attn.c_proj.weight,1536,1536,1.0,1536,35,2.322726779513889e-12,5.806816948784722e-13
20500,51.attn.c_proj.weight,1536,1536,1.0,1536,38,2.373589409722222e-12,5.933973524305555e-13
500,51.mlp.c_fc.weight,6144,1536,4.0,1536,14,3.05328369140625e-10,3.3925374348958334e-11
1000,51.mlp.c_fc.weight,6144,1536,4.0,1536,5,9.916687011718752e-10,1.1018541124131948e-10
1500,51.mlp.c_fc.weight,6144,1536,4.0,1536,6,7.250976562500001e-10,8.056640625e-11
2000,51.mlp.c_fc.weight,6144,1536,4.0,1536,6,8.650970458984377e-10,9.61218939887153e-11
2500,51.mlp.c_fc.weight,6144,1536,4.0,1536,5,9.245681762695315e-10,1.0272979736328127e-10
3000,51.mlp.c_fc.weight,6144,1536,4.0,1536,5,1.2442398071289062e-09,1.3824886745876736e-10
3500,51.mlp.c_fc.weight,6144,1536,4.0,1536,6,1.107177734375e-09,1.2301974826388888e-10
4000,51.mlp.c_fc.weight,6144,1536,4.0,1536,4,1.1180496215820314e-09,1.242277357313368e-10
4500,51.mlp.c_fc.weight,6144,1536,4.0,1536,4,1.0295104980468748e-09,1.1439005533854165e-10
5000,51.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.0940170288085935e-09,1.2155744764539927e-10
5500,51.mlp.c_fc.weight,6144,1536,4.0,1536,4,1.107673645019531e-09,1.2307484944661456e-10
6000,51.mlp.c_fc.weight,6144,1536,4.0,1536,4,1.0236740112304685e-09,1.1374155680338539e-10
6500,51.mlp.c_fc.weight,6144,1536,4.0,1536,4,1.0862350463867186e-09,1.2069278293185762e-10
7000,51.mlp.c_fc.weight,6144,1536,4.0,1536,4,1.128044128417969e-09,1.2533823649088544e-10
7500,51.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.1062622070312498e-09,1.229180230034722e-10
8000,51.mlp.c_fc.weight,6144,1536,4.0,1536,4,1.1493682861328127e-09,1.277075873480903e-10
8500,51.mlp.c_fc.weight,6144,1536,4.0,1536,4,1.163673400878906e-09,1.2929704454210068e-10
9000,51.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.15997314453125e-09,1.2888590494791666e-10
9500,51.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.1647796630859376e-09,1.2941996256510417e-10
10000,51.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.1634826660156252e-09,1.292758517795139e-10
10500,51.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.1876296997070311e-09,1.3195885552300344e-10
11000,51.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.280593872070312e-09,1.4228820800781244e-10
11500,51.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.1495971679687497e-09,1.2773301866319441e-10
12000,51.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.1032485961914062e-09,1.225831773546007e-10
12500,51.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.1730575561523437e-09,1.3033972846137153e-10
13000,51.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.1690521240234375e-09,1.2989468044704862e-10
13500,51.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.1706542968749998e-09,1.3007269965277776e-10
14000,51.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.154975891113281e-09,1.2833065456814235e-10
14500,51.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.1296844482421876e-09,1.2552049424913195e-10
15000,51.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.0953521728515624e-09,1.2170579698350693e-10
15500,51.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.1634063720703123e-09,1.2926737467447915e-10
16000,51.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.3527679443359377e-09,1.5030754937065973e-10
16500,51.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.1489868164062496e-09,1.2766520182291662e-10
17000,51.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.132164001464844e-09,1.2579600016276044e-10
17500,51.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.2907409667968752e-09,1.4341566297743058e-10
18000,51.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.1003875732421877e-09,1.2226528591579864e-10
18500,51.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.1900711059570315e-09,1.322301228841146e-10
19000,51.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.2317657470703122e-09,1.3686286078559026e-10
19500,51.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.2604522705078125e-09,1.4005025227864583e-10
20000,51.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.1864089965820315e-09,1.3182322184244794e-10
20500,51.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.278800964355469e-09,1.4208899603949654e-10
500,51.mlp.c_proj.weight,1536,6144,0.25,1536,42,2.8436183929443357e-11,1.2638303968641492e-11
1000,51.mlp.c_proj.weight,1536,6144,0.25,1536,14,1.0950088500976567e-10,4.8667060004340295e-11
1500,51.mlp.c_proj.weight,1536,6144,0.25,1536,22,7.884979248046875e-11,3.5044352213541665e-11
2000,51.mlp.c_proj.weight,1536,6144,0.25,1536,15,9.162425994873045e-11,4.072189331054686e-11
2500,51.mlp.c_proj.weight,1536,6144,0.25,1536,13,1.0993957519531247e-10,4.886203342013887e-11
3000,51.mlp.c_proj.weight,1536,6144,0.25,1536,10,1.5590190887451175e-10,6.928973727756078e-11
3500,51.mlp.c_proj.weight,1536,6144,0.25,1536,10,1.488614082336426e-10,6.616062588161893e-11
4000,51.mlp.c_proj.weight,1536,6144,0.25,1536,9,1.3685226440429694e-10,6.082322862413197e-11
4500,51.mlp.c_proj.weight,1536,6144,0.25,1536,10,1.0527849197387694e-10,4.679044087727864e-11
5000,51.mlp.c_proj.weight,1536,6144,0.25,1536,10,1.1028766632080075e-10,4.901674058702256e-11
5500,51.mlp.c_proj.weight,1536,6144,0.25,1536,10,1.1484146118164059e-10,5.104064941406248e-11
6000,51.mlp.c_proj.weight,1536,6144,0.25,1536,13,9.909868240356444e-11,4.404385884602864e-11
6500,51.mlp.c_proj.weight,1536,6144,0.25,1536,8,1.33509635925293e-10,5.93376159667969e-11
7000,51.mlp.c_proj.weight,1536,6144,0.25,1536,10,1.14748477935791e-10,5.0999323527018225e-11
7500,51.mlp.c_proj.weight,1536,6144,0.25,1536,9,1.1206626892089848e-10,4.9807230631510435e-11
8000,51.mlp.c_proj.weight,1536,6144,0.25,1536,10,1.156330108642578e-10,5.1392449273003466e-11
8500,51.mlp.c_proj.weight,1536,6144,0.25,1536,13,9.677171707153318e-11,4.3009652031792527e-11
9000,51.mlp.c_proj.weight,1536,6144,0.25,1536,9,1.1400699615478516e-10,5.0669776068793404e-11
9500,51.mlp.c_proj.weight,1536,6144,0.25,1536,9,1.234126091003418e-10,5.485004848904081e-11
10000,51.mlp.c_proj.weight,1536,6144,0.25,1536,9,1.3886928558349608e-10,6.171968248155381e-11
10500,51.mlp.c_proj.weight,1536,6144,0.25,1536,9,1.2296199798583987e-10,5.4649776882595497e-11
11000,51.mlp.c_proj.weight,1536,6144,0.25,1536,7,1.7444133758544924e-10,7.752948337131077e-11
11500,51.mlp.c_proj.weight,1536,6144,0.25,1536,10,1.0078430175781245e-10,4.47930230034722e-11
12000,51.mlp.c_proj.weight,1536,6144,0.25,1536,11,9.397506713867185e-11,4.1766696506076376e-11
12500,51.mlp.c_proj.weight,1536,6144,0.25,1536,12,9.91368293762207e-11,4.406081305609809e-11
13000,51.mlp.c_proj.weight,1536,6144,0.25,1536,11,9.546995162963865e-11,4.243108961317273e-11
13500,51.mlp.c_proj.weight,1536,6144,0.25,1536,10,1.0636091232299801e-10,4.7271516587999114e-11
14000,51.mlp.c_proj.weight,1536,6144,0.25,1536,11,1.0077238082885742e-10,4.478772481282552e-11
14500,51.mlp.c_proj.weight,1536,6144,0.25,1536,11,9.678602218627926e-11,4.301600986056856e-11
15000,51.mlp.c_proj.weight,1536,6144,0.25,1536,11,8.54969024658203e-11,3.7998623318142353e-11
15500,51.mlp.c_proj.weight,1536,6144,0.25,1536,11,9.042739868164062e-11,4.018995496961805e-11
16000,51.mlp.c_proj.weight,1536,6144,0.25,1536,9,1.2110233306884769e-10,5.382325914171008e-11
16500,51.mlp.c_proj.weight,1536,6144,0.25,1536,11,9.297847747802734e-11,4.132376776801215e-11
17000,51.mlp.c_proj.weight,1536,6144,0.25,1536,11,8.76045227050781e-11,3.893534342447916e-11
17500,51.mlp.c_proj.weight,1536,6144,0.25,1536,11,1.0191440582275388e-10,4.52952914767795e-11
18000,51.mlp.c_proj.weight,1536,6144,0.25,1536,10,8.545875549316405e-11,3.798166910807291e-11
18500,51.mlp.c_proj.weight,1536,6144,0.25,1536,11,8.947849273681638e-11,3.9768218994140616e-11
19000,51.mlp.c_proj.weight,1536,6144,0.25,1536,11,9.535551071166992e-11,4.238022698296441e-11
19500,51.mlp.c_proj.weight,1536,6144,0.25,1536,10,1.0721683502197265e-10,4.765192667643229e-11
20000,51.mlp.c_proj.weight,1536,6144,0.25,1536,10,8.479118347167969e-11,3.768497043185764e-11
20500,51.mlp.c_proj.weight,1536,6144,0.25,1536,11,8.951187133789062e-11,3.978305392795139e-11
500,6.attn.c_attn.weight,4608,1536,3.0,1536,31,3.9207717605761285e-10,5.2528381347656245e-11
1000,6.attn.c_attn.weight,4608,1536,3.0,1536,16,5.471933218020232e-10,7.331000434027779e-11
1500,6.attn.c_attn.weight,4608,1536,3.0,1536,10,5.733254728085258e-10,7.681104871961805e-11
2000,6.attn.c_attn.weight,4608,1536,3.0,1536,4,9.74419190072983e-10,1.3054741753472223e-10
2500,6.attn.c_attn.weight,4608,1536,3.0,1536,3,7.864638521436457e-10,1.0536617702907987e-10
3000,6.attn.c_attn.weight,4608,1536,3.0,1536,3,7.420138858432384e-10,9.94110107421875e-11
3500,6.attn.c_attn.weight,4608,1536,3.0,1536,3,9.002937302567167e-10,1.2061648898654513e-10
4000,6.attn.c_attn.weight,4608,1536,3.0,1536,2,7.97663345432147e-10,1.0686662462022573e-10
4500,6.attn.c_attn.weight,4608,1536,3.0,1536,2,9.987480328381167e-10,1.338068644205729e-10
5000,6.attn.c_attn.weight,4608,1536,3.0,1536,2,1.0526574581590378e-09,1.4102935791015628e-10
5500,6.attn.c_attn.weight,4608,1536,3.0,1536,2,8.895371547818849e-10,1.1917538113064233e-10
6000,6.attn.c_attn.weight,4608,1536,3.0,1536,2,9.689459913754948e-10,1.2981414794921872e-10
6500,6.attn.c_attn.weight,4608,1536,3.0,1536,2,9.843848408805475e-10,1.3188256157769096e-10
7000,6.attn.c_attn.weight,4608,1536,3.0,1536,2,1.0036201287884816e-09,1.344596015082465e-10
7500,6.attn.c_attn.weight,4608,1536,3.0,1536,1,1.092393513442533e-09,1.4635297987196178e-10
8000,6.attn.c_attn.weight,4608,1536,3.0,1536,1,1.179173767935072e-09,1.5797932942708333e-10
8500,6.attn.c_attn.weight,4608,1536,3.0,1536,1,1.2106209327056095e-09,1.621924506293403e-10
9000,6.attn.c_attn.weight,4608,1536,3.0,1536,1,1.047595540288529e-09,1.4035118950737852e-10
9500,6.attn.c_attn.weight,4608,1536,3.0,1536,1,1.0657868076356702e-09,1.4278835720486108e-10
10000,6.attn.c_attn.weight,4608,1536,3.0,1536,1,1.1590842813864895e-09,1.5528784857855903e-10
10500,6.attn.c_attn.weight,4608,1536,3.0,1536,1,1.0865406709047575e-09,1.4556884765625003e-10
11000,6.attn.c_attn.weight,4608,1536,3.0,1536,1,1.1932522270124252e-09,1.5986548529730904e-10
11500,6.attn.c_attn.weight,4608,1536,3.0,1536,1,1.2243513849293653e-09,1.6403198242187506e-10
12000,6.attn.c_attn.weight,4608,1536,3.0,1536,1,1.2108423916124443e-09,1.6222212049696183e-10
12500,6.attn.c_attn.weight,4608,1536,3.0,1536,1,1.1870197406343609e-09,1.5903049045138887e-10
13000,6.attn.c_attn.weight,4608,1536,3.0,1536,1,1.2849362144420198e-09,1.7214881049262156e-10
13500,6.attn.c_attn.weight,4608,1536,3.0,1536,1,1.2713955841384081e-09,1.70334710015191e-10
14000,6.attn.c_attn.weight,4608,1536,3.0,1536,1,1.2575069469811994e-09,1.6847398546006951e-10
14500,6.attn.c_attn.weight,4608,1536,3.0,1536,1,1.2301725904804508e-09,1.648118760850695e-10
15000,6.attn.c_attn.weight,4608,1536,3.0,1536,1,1.1797115967088135e-09,1.5805138481987845e-10
15500,6.attn.c_attn.weight,4608,1536,3.0,1536,1,1.3807013731547123e-09,1.8497890896267368e-10
16000,6.attn.c_attn.weight,4608,1536,3.0,1536,1,1.3404907630708564e-09,1.795917087131077e-10
16500,6.attn.c_attn.weight,4608,1536,3.0,1536,1,1.142253404467047e-09,1.530329386393229e-10
17000,6.attn.c_attn.weight,4608,1536,3.0,1536,1,1.2135315354811525e-09,1.6258239746093758e-10
17500,6.attn.c_attn.weight,4608,1536,3.0,1536,1,1.7973604878709841e-09,2.4080064561631947e-10
18000,6.attn.c_attn.weight,4608,1536,3.0,1536,1,1.2003389120311384e-09,1.6081492106119798e-10
18500,6.attn.c_attn.weight,4608,1536,3.0,1536,1,1.2737999951269006e-09,1.7065684000651053e-10
19000,6.attn.c_attn.weight,4608,1536,3.0,1536,1,1.2484587687876646e-09,1.6726175944010425e-10
19500,6.attn.c_attn.weight,4608,1536,3.0,1536,1,1.38987609929501e-09,1.8620808919270845e-10
20000,6.attn.c_attn.weight,4608,1536,3.0,1536,1,1.2090390833710756e-09,1.6198052300347226e-10
20500,6.attn.c_attn.weight,4608,1536,3.0,1536,1,1.5781161701045637e-09,2.1142747667100706e-10
500,6.attn.c_proj.weight,1536,1536,1.0,1536,68,5.240546332465278e-11,1.3101365831163195e-11
1000,6.attn.c_proj.weight,1536,1536,1.0,1536,49,9.950425889756944e-11,2.487606472439236e-11
1500,6.attn.c_proj.weight,1536,1536,1.0,1536,27,1.1457655164930557e-10,2.8644137912326392e-11
2000,6.attn.c_proj.weight,1536,1536,1.0,1536,13,2.160983615451389e-10,5.4024590386284723e-11
2500,6.attn.c_proj.weight,1536,1536,1.0,1536,19,1.4811197916666664e-10,3.702799479166666e-11
3000,6.attn.c_proj.weight,1536,1536,1.0,1536,16,1.3966878255208335e-10,3.491719563802084e-11
3500,6.attn.c_proj.weight,1536,1536,1.0,1536,14,1.583692762586805e-10,3.959231906467013e-11
4000,6.attn.c_proj.weight,1536,1536,1.0,1536,12,1.2739393446180555e-10,3.184848361545139e-11
4500,6.attn.c_proj.weight,1536,1536,1.0,1536,7,1.66473388671875e-10,4.161834716796875e-11
5000,6.attn.c_proj.weight,1536,1536,1.0,1536,7,1.676262749565972e-10,4.19065687391493e-11
5500,6.attn.c_proj.weight,1536,1536,1.0,1536,9,1.3710869683159722e-10,3.4277174207899304e-11
6000,6.attn.c_proj.weight,1536,1536,1.0,1536,9,1.4412773980034723e-10,3.6031934950086807e-11
6500,6.attn.c_proj.weight,1536,1536,1.0,1536,7,1.3732910156249998e-10,3.4332275390624994e-11
7000,6.attn.c_proj.weight,1536,1536,1.0,1536,7,1.3054741753472218e-10,3.2636854383680544e-11
7500,6.attn.c_proj.weight,1536,1536,1.0,1536,8,1.3887193467881938e-10,3.4717983669704846e-11
8000,6.attn.c_proj.weight,1536,1536,1.0,1536,7,1.5872531467013885e-10,3.968132866753471e-11
8500,6.attn.c_proj.weight,1536,1536,1.0,1536,9,1.4924791124131941e-10,3.7311977810329854e-11
9000,6.attn.c_proj.weight,1536,1536,1.0,1536,7,1.4584011501736105e-10,3.6460028754340263e-11
9500,6.attn.c_proj.weight,1536,1536,1.0,1536,6,1.4492458767361106e-10,3.6231146918402765e-11
10000,6.attn.c_proj.weight,1536,1536,1.0,1536,7,1.416863335503472e-10,3.54215833875868e-11
10500,6.attn.c_proj.weight,1536,1536,1.0,1536,5,1.348707411024305e-10,3.3717685275607626e-11
11000,6.attn.c_proj.weight,1536,1536,1.0,1536,6,1.5338473849826385e-10,3.834618462456596e-11
11500,6.attn.c_proj.weight,1536,1536,1.0,1536,5,1.3965182834201388e-10,3.491295708550347e-11
12000,6.attn.c_proj.weight,1536,1536,1.0,1536,4,1.363796657986111e-10,3.409491644965277e-11
12500,6.attn.c_proj.weight,1536,1536,1.0,1536,5,1.3649834526909722e-10,3.4124586317274306e-11
13000,6.attn.c_proj.weight,1536,1536,1.0,1536,4,1.45111083984375e-10,3.627777099609375e-11
13500,6.attn.c_proj.weight,1536,1536,1.0,1536,3,1.3893975151909722e-10,3.4734937879774306e-11
14000,6.attn.c_proj.weight,1536,1536,1.0,1536,3,1.2434217664930555e-10,3.108554416232639e-11
14500,6.attn.c_proj.weight,1536,1536,1.0,1536,3,1.265970865885417e-10,3.164927164713543e-11
15000,6.attn.c_proj.weight,1536,1536,1.0,1536,3,1.374477810329861e-10,3.436194525824653e-11
15500,6.attn.c_proj.weight,1536,1536,1.0,1536,4,1.408047146267361e-10,3.5201178656684025e-11
16000,6.attn.c_proj.weight,1536,1536,1.0,1536,3,1.342264811197917e-10,3.355662027994792e-11
16500,6.attn.c_proj.weight,1536,1536,1.0,1536,3,1.1193169487847222e-10,2.7982923719618056e-11
17000,6.attn.c_proj.weight,1536,1536,1.0,1536,3,1.285807291666667e-10,3.2145182291666673e-11
17500,6.attn.c_proj.weight,1536,1536,1.0,1536,2,1.7793443467881953e-10,4.448360866970488e-11
18000,6.attn.c_proj.weight,1536,1536,1.0,1536,3,1.1966281467013886e-10,2.9915703667534715e-11
18500,6.attn.c_proj.weight,1536,1536,1.0,1536,3,1.1962890625e-10,2.99072265625e-11
19000,6.attn.c_proj.weight,1536,1536,1.0,1536,3,1.2220594618055552e-10,3.055148654513888e-11
19500,6.attn.c_proj.weight,1536,1536,1.0,1536,3,1.2808905707465278e-10,3.2022264268663194e-11
20000,6.attn.c_proj.weight,1536,1536,1.0,1536,2,1.0813395182291667e-10,2.7033487955729167e-11
20500,6.attn.c_proj.weight,1536,1536,1.0,1536,4,1.51519775390625e-10,3.787994384765625e-11
500,6.mlp.c_fc.weight,6144,1536,4.0,1536,17,1.6413879394531246e-09,1.8237643771701385e-10
1000,6.mlp.c_fc.weight,6144,1536,4.0,1536,8,2.240562438964844e-09,2.4895138210720487e-10
1500,6.mlp.c_fc.weight,6144,1536,4.0,1536,4,3.141403198242187e-09,3.4904479980468745e-10
2000,6.mlp.c_fc.weight,6144,1536,4.0,1536,3,4.376792907714845e-09,4.863103230794272e-10
2500,6.mlp.c_fc.weight,6144,1536,4.0,1536,2,4.676742553710938e-09,5.196380615234376e-10
3000,6.mlp.c_fc.weight,6144,1536,4.0,1536,2,5.0199127197265635e-09,5.577680799696181e-10
3500,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,5.4498672485351565e-09,6.055408053927951e-10
4000,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,5.452308654785157e-09,6.058120727539063e-10
4500,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,5.954055786132812e-09,6.615617540147569e-10
5000,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,6.002082824707033e-09,6.668980916341149e-10
5500,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,6.249885559082036e-09,6.944317287868929e-10
6000,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,6.340560913085942e-09,7.045067681206602e-10
6500,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,6.227226257324222e-09,6.919140285915803e-10
7000,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,6.730918884277348e-09,7.478798760308164e-10
7500,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,6.872749328613285e-09,7.63638814290365e-10
8000,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,6.887931823730471e-09,7.653257581922745e-10
8500,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,8.20060729980469e-09,9.111785888671877e-10
9000,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,7.318153381347658e-09,8.131281534830731e-10
9500,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,7.341041564941408e-09,8.156712849934899e-10
10000,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,7.662811279296877e-09,8.514234754774308e-10
10500,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,7.648887634277347e-09,8.498764038085941e-10
11000,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,8.095016479492192e-09,8.994462754991323e-10
11500,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,7.304382324218751e-09,8.115980360243057e-10
12000,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,7.566146850585943e-09,8.40682983398438e-10
12500,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,8.030242919921879e-09,8.922492133246532e-10
13000,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,8.06655883789063e-09,8.962843153211811e-10
13500,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,8.624877929687504e-09,9.583197699652783e-10
14000,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,8.262405395507815e-09,9.180450439453129e-10
14500,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,8.324432373046877e-09,9.24936930338542e-10
15000,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,8.039932250976568e-09,8.933258056640631e-10
15500,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,8.639183044433597e-09,9.599092271592886e-10
16000,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,8.382415771484378e-09,9.313795301649308e-10
16500,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,8.343772888183596e-09,9.270858764648441e-10
17000,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,8.661193847656252e-09,9.623548719618057e-10
17500,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,9.699592590332035e-09,1.0777325100368928e-09
18000,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,8.477058410644533e-09,9.418953789605038e-10
18500,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,9.13089752197266e-09,1.0145441691080733e-09
19000,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,8.509216308593755e-09,9.454684787326395e-10
19500,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,9.429855346679689e-09,1.0477617051866322e-09
20000,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,8.679161071777348e-09,9.643512301974832e-10
20500,6.mlp.c_fc.weight,6144,1536,4.0,1536,1,9.804115295410158e-09,1.089346143934462e-09
500,6.mlp.c_proj.weight,1536,6144,0.25,1536,132,4.8928260803222654e-11,2.174589369032118e-11
1000,6.mlp.c_proj.weight,1536,6144,0.25,1536,122,4.1410923004150403e-11,1.840485466851129e-11
1500,6.mlp.c_proj.weight,1536,6144,0.25,1536,176,3.753900527954102e-11,1.6684002346462675e-11
2000,6.mlp.c_proj.weight,1536,6144,0.25,1536,136,3.989458084106446e-11,1.773092481825087e-11
2500,6.mlp.c_proj.weight,1536,6144,0.25,1536,103,3.1080245971679686e-11,1.381344265407986e-11
3000,6.mlp.c_proj.weight,1536,6144,0.25,1536,75,2.779960632324219e-11,1.2355380588107641e-11
3500,6.mlp.c_proj.weight,1536,6144,0.25,1536,51,2.6257038116455076e-11,1.1669794718424478e-11
4000,6.mlp.c_proj.weight,1536,6144,0.25,1536,121,2.2883415222167972e-11,1.0170406765407988e-11
4500,6.mlp.c_proj.weight,1536,6144,0.25,1536,104,2.340316772460938e-11,1.0401407877604168e-11
5000,6.mlp.c_proj.weight,1536,6144,0.25,1536,81,2.203941345214844e-11,9.79529486762153e-12
5500,6.mlp.c_proj.weight,1536,6144,0.25,1536,73,1.999616622924805e-11,8.88718499077691e-12
6000,6.mlp.c_proj.weight,1536,6144,0.25,1536,55,1.8770694732666016e-11,8.342530992296007e-12
6500,6.mlp.c_proj.weight,1536,6144,0.25,1536,44,1.819849014282227e-11,8.088217841254342e-12
7000,6.mlp.c_proj.weight,1536,6144,0.25,1536,38,1.723766326904297e-11,7.66118367513021e-12
7500,6.mlp.c_proj.weight,1536,6144,0.25,1536,34,1.6894340515136718e-11,7.508595784505208e-12
8000,6.mlp.c_proj.weight,1536,6144,0.25,1536,27,1.7390251159667973e-11,7.729000515407987e-12
8500,6.mlp.c_proj.weight,1536,6144,0.25,1536,33,1.7168521881103518e-11,7.630454169379342e-12
9000,6.mlp.c_proj.weight,1536,6144,0.25,1536,24,1.5771389007568358e-11,7.009506225585937e-12
9500,6.mlp.c_proj.weight,1536,6144,0.25,1536,20,1.5342235565185548e-11,6.818771362304688e-12
10000,6.mlp.c_proj.weight,1536,6144,0.25,1536,19,1.4886856079101564e-11,6.616380479600695e-12
10500,6.mlp.c_proj.weight,1536,6144,0.25,1536,87,1.4035701751708984e-11,6.238089667426215e-12
11000,6.mlp.c_proj.weight,1536,6144,0.25,1536,19,1.508951187133789e-11,6.706449720594618e-12
11500,6.mlp.c_proj.weight,1536,6144,0.25,1536,69,1.3768672943115235e-11,6.119410196940104e-12
12000,6.mlp.c_proj.weight,1536,6144,0.25,1536,67,1.3363361358642577e-11,5.939271714952256e-12
12500,6.mlp.c_proj.weight,1536,6144,0.25,1536,59,1.2958049774169923e-11,5.75913323296441e-12
13000,6.mlp.c_proj.weight,1536,6144,0.25,1536,58,1.3260841369628903e-11,5.8937072753906235e-12
