step,layer,m,n,q,n_sv,n_outliers,lambda_plus,sigma2_hat
3000,28.attn.c_proj.weight,1536,1536,1.0,1536,41,3.594292534722222e-12,8.985731336805555e-13
3500,28.attn.c_proj.weight,1536,1536,1.0,1536,39,3.509521484375e-12,8.7738037109375e-13
4000,28.attn.c_proj.weight,1536,1536,1.0,1536,32,2.9669867621527782e-12,7.417466905381946e-13
4500,28.attn.c_proj.weight,1536,1536,1.0,1536,31,3.831651475694444e-12,9.57912868923611e-13
5000,28.attn.c_proj.weight,1536,1536,1.0,1536,28,3.323025173611111e-12,8.307562934027778e-13
5500,28.attn.c_proj.weight,1536,1536,1.0,1536,25,2.8483072916666667e-12,7.120768229166667e-13
6000,28.attn.c_proj.weight,1536,1536,1.0,1536,24,2.8822157118055558e-12,7.205539279513889e-13
6500,28.attn.c_proj.weight,1536,1536,1.0,1536,22,2.7974446614583333e-12,6.993611653645833e-13
7000,28.attn.c_proj.weight,1536,1536,1.0,1536,21,3.204345703125e-12,8.0108642578125e-13
7500,28.attn.c_proj.weight,1536,1536,1.0,1536,16,2.3057725694444446e-12,5.764431423611112e-13
8000,28.attn.c_proj.weight,1536,1536,1.0,1536,7,2.527872721354166e-11,6.319681803385415e-12
8500,28.attn.c_proj.weight,1536,1536,1.0,1536,17,2.322726779513889e-12,5.806816948784722e-13
9000,28.attn.c_proj.weight,1536,1536,1.0,1536,17,3.594292534722222e-12,8.985731336805555e-13
9500,28.attn.c_proj.weight,1536,1536,1.0,1536,12,2.237955729166667e-12,5.594889322916667e-13
10000,28.attn.c_proj.weight,1536,1536,1.0,1536,12,2.627902560763889e-12,6.569756401909722e-13
10500,28.attn.c_proj.weight,1536,1536,1.0,1536,11,2.6109483506944445e-12,6.527370876736111e-13
11000,28.attn.c_proj.weight,1536,1536,1.0,1536,14,2.271864149305556e-12,5.67966037326389e-13
11500,28.attn.c_proj.weight,1536,1536,1.0,1536,11,3.0348036024305555e-12,7.587009006076389e-13
12000,28.attn.c_proj.weight,1536,1536,1.0,1536,11,3.0348036024305555e-12,7.587009006076389e-13
12500,28.attn.c_proj.weight,1536,1536,1.0,1536,12,3.509521484375e-12,8.7738037109375e-13
13000,28.attn.c_proj.weight,1536,1536,1.0,1536,9,3.0008951822916665e-12,7.502237955729166e-13
13500,28.attn.c_proj.weight,1536,1536,1.0,1536,10,2.593994140625e-12,6.4849853515625e-13
14000,28.attn.c_proj.weight,1536,1536,1.0,1536,10,2.593994140625e-12,6.4849853515625e-13
14500,28.attn.c_proj.weight,1536,1536,1.0,1536,8,2.560085720486111e-12,6.400214301215278e-13
15000,28.attn.c_proj.weight,1536,1536,1.0,1536,8,2.983940972222222e-12,7.459852430555555e-13
15500,28.attn.c_proj.weight,1536,1536,1.0,1536,7,2.9669867621527774e-12,7.417466905381944e-13
16000,28.attn.c_proj.weight,1536,1536,1.0,1536,9,3.4586588541666665e-12,8.646647135416666e-13
16500,28.attn.c_proj.weight,1536,1536,1.0,1536,9,3.509521484375e-12,8.7738037109375e-13
17000,28.attn.c_proj.weight,1536,1536,1.0,1536,7,2.5431315104166664e-12,6.357828776041666e-13
17500,28.attn.c_proj.weight,1536,1536,1.0,1536,9,3.0008951822916665e-12,7.502237955729166e-13
18000,28.attn.c_proj.weight,1536,1536,1.0,1536,7,2.9669867621527774e-12,7.417466905381944e-13
18500,28.attn.c_proj.weight,1536,1536,1.0,1536,6,2.526177300347222e-12,6.315443250868055e-13
19000,28.attn.c_proj.weight,1536,1536,1.0,1536,6,2.950032552083333e-12,7.375081380208333e-13
19500,28.attn.c_proj.weight,1536,1536,1.0,1536,8,3.441704644097222e-12,8.604261610243055e-13
20000,28.attn.c_proj.weight,1536,1536,1.0,1536,9,3.4586588541666665e-12,8.646647135416666e-13
20500,28.attn.c_proj.weight,1536,1536,1.0,1536,5,2.9330783420138888e-12,7.332695855034722e-13
21000,28.attn.c_proj.weight,1536,1536,1.0,1536,4,2.916124131944444e-12,7.29031032986111e-13
21500,28.attn.c_proj.weight,1536,1536,1.0,1536,5,2.9330783420138888e-12,7.332695855034722e-13
22000,28.attn.c_proj.weight,1536,1536,1.0,1536,4,2.1023220486111115e-12,5.255805121527779e-13
22500,28.attn.c_proj.weight,1536,1536,1.0,1536,7,2.9669867621527774e-12,7.417466905381944e-13
23000,28.attn.c_proj.weight,1536,1536,1.0,1536,5,3.3908420138888884e-12,8.477105034722221e-13
23500,28.attn.c_proj.weight,1536,1536,1.0,1536,5,2.9330783420138888e-12,7.332695855034722e-13
24000,28.attn.c_proj.weight,1536,1536,1.0,1536,4,2.916124131944444e-12,7.29031032986111e-13
24500,28.attn.c_proj.weight,1536,1536,1.0,1536,6,3.407796223958333e-12,8.519490559895833e-13
500,28.mlp.c_fc.weight,6144,1536,4.0,1536,11,1.022720336914062e-10,1.1363559299045133e-11
1000,28.mlp.c_fc.weight,6144,1536,4.0,1536,8,9.342193603515622e-11,1.0380215115017358e-11
1500,28.mlp.c_fc.weight,6144,1536,4.0,1536,9,9.956359863281248e-11,1.1062622070312497e-11
2000,28.mlp.c_fc.weight,6144,1536,4.0,1536,4,1.0372161865234371e-10,1.1524624294704857e-11
2500,28.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.1421203613281245e-10,1.2690226236979161e-11
3000,28.mlp.c_fc.weight,6144,1536,4.0,1536,5,1.0044097900390621e-10,1.1160108778211801e-11
3500,28.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.1108398437499997e-10,1.2342664930555552e-11
4000,28.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.0929107666015622e-10,1.2143452962239579e-11
4500,28.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.1993408203125e-10,1.332600911458333e-11
5000,28.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.1341094970703122e-10,1.260121663411458e-11
5500,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.1085510253906246e-10,1.2317233615451385e-11
6000,28.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.2184143066406254e-10,1.3537936740451394e-11
6500,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.1009216308593747e-10,1.2232462565104164e-11
7000,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.211547851562501e-10,1.34616427951389e-11
7500,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.1051177978515623e-10,1.2279086642795137e-11
8000,28.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.0472106933593748e-09,1.163567437065972e-10
8500,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.339721679687501e-10,1.4885796440972233e-11
9000,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.5308380126953132e-10,1.7009311252170147e-11
9500,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.2649536132812508e-10,1.4055040147569453e-11
10000,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.2454986572265633e-10,1.3838873969184038e-11
10500,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.2039184570312511e-10,1.3376871744791679e-11
11000,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.3683319091796883e-10,1.5203687879774315e-11
11500,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.4396667480468763e-10,1.5996297200520847e-11
12000,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.4369964599609387e-10,1.5966627332899318e-11
12500,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.5708923339843759e-10,1.7454359266493067e-11
13000,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.2744903564453133e-10,1.416100396050348e-11
13500,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.3565063476562507e-10,1.507229275173612e-11
14000,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.4961242675781258e-10,1.6623602973090285e-11
14500,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.4816284179687505e-10,1.6462537977430563e-11
15000,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.4328002929687508e-10,1.592000325520834e-11
15500,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.4251708984375006e-10,1.583523220486112e-11
16000,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.5644073486328136e-10,1.738230387369793e-11
16500,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.7147064208984383e-10,1.9052293565538202e-11
17000,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.4736175537109383e-10,1.6373528374565982e-11
17500,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.6128540039062508e-10,1.7920600043402786e-11
18000,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.6056060791015632e-10,1.7840067545572925e-11
18500,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.496887207031251e-10,1.663208007812501e-11
19000,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.4484405517578134e-10,1.609378390842015e-11
19500,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.6983032226562508e-10,1.8870035807291674e-11
20000,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,2.0645141601562507e-10,2.2939046223958342e-11
20500,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.5270233154296883e-10,1.6966925726996538e-11
21000,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.5308380126953134e-10,1.700931125217015e-11
21500,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.5727996826171884e-10,1.7475552029079872e-11
22000,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.5270233154296888e-10,1.696692572699654e-11
22500,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.6208648681640633e-10,1.800960964626737e-11
23000,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.670074462890626e-10,1.8556382921006954e-11
23500,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.6662597656250008e-10,1.8513997395833342e-11
24000,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.6159057617187508e-10,1.7954508463541677e-11
24500,28.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.9268035888671884e-10,2.1408928765190982e-11
500,28.mlp.c_proj.weight,1536,6144,0.25,1536,59,5.741119384765623e-12,2.551608615451388e-12
1000,28.mlp.c_proj.weight,1536,6144,0.25,1536,45,3.380775451660157e-12,1.5025668674045141e-12
1500,28.mlp.c_proj.weight,1536,6144,0.25,1536,35,2.3746490478515628e-12,1.0553995768229167e-12
2000,28.mlp.c_proj.weight,1536,6144,0.25,1536,27,1.974105834960938e-12,8.773803710937502e-13
2500,28.mlp.c_proj.weight,1536,6144,0.25,1536,25,1.8453598022460943e-12,8.201599121093752e-13
3000,28.mlp.c_proj.weight,1536,6144,0.25,1536,550,1.4734268188476567e-12,6.548563639322918e-13
3500,28.mlp.c_proj.weight,1536,6144,0.25,1536,514,1.3875961303710944e-12,6.16709391276042e-13
4000,28.mlp.c_proj.weight,1536,6144,0.25,1536,494,1.2850761413574223e-12,5.711449517144099e-13
4500,28.mlp.c_proj.weight,1536,6144,0.25,1536,447,1.165866851806641e-12,5.18163045247396e-13
5000,28.mlp.c_proj.weight,1536,6144,0.25,1536,402,1.0371208190917974e-12,4.609425862630211e-13
5500,28.mlp.c_proj.weight,1536,6144,0.25,1536,370,9.608268737792972e-13,4.270341661241321e-13
6000,28.mlp.c_proj.weight,1536,6144,0.25,1536,342,9.131431579589845e-13,4.058414035373265e-13
6500,28.mlp.c_proj.weight,1536,6144,0.25,1536,295,7.581710815429691e-13,3.3696492513020847e-13
7000,28.mlp.c_proj.weight,1536,6144,0.25,1536,297,7.796287536621098e-13,3.4650166829427103e-13
7500,28.mlp.c_proj.weight,1536,6144,0.25,1536,238,5.936622619628909e-13,2.638498942057293e-13
8000,28.mlp.c_proj.weight,1536,6144,0.25,1536,73,5.54800033569336e-12,2.4657779269748267e-12
8500,28.mlp.c_proj.weight,1536,6144,0.25,1536,246,6.198883056640626e-13,2.755059136284723e-13
9000,28.mlp.c_proj.weight,1536,6144,0.25,1536,210,5.555152893066408e-13,2.468956841362848e-13
9500,28.mlp.c_proj.weight,1536,6144,0.25,1536,195,4.911422729492189e-13,2.182854546440973e-13
10000,28.mlp.c_proj.weight,1536,6144,0.25,1536,167,4.3153762817382823e-13,1.9179450141059034e-13
10500,28.mlp.c_proj.weight,1536,6144,0.25,1536,164,4.243850708007814e-13,1.886155870225695e-13
11000,28.mlp.c_proj.weight,1536,6144,0.25,1536,161,4.172325134277345e-13,1.8543667263454866e-13
11500,28.mlp.c_proj.weight,1536,6144,0.25,1536,150,3.838539123535158e-13,1.706017388237848e-13
12000,28.mlp.c_proj.weight,1536,6144,0.25,1536,144,3.838539123535158e-13,1.706017388237848e-13
12500,28.mlp.c_proj.weight,1536,6144,0.25,1536,140,3.671646118164063e-13,1.631842719184028e-13
13000,28.mlp.c_proj.weight,1536,6144,0.25,1536,104,2.7418136596679703e-13,1.21858384874132e-13
13500,28.mlp.c_proj.weight,1536,6144,0.25,1536,107,2.74181365966797e-13,1.2185838487413198e-13
14000,28.mlp.c_proj.weight,1536,6144,0.25,1536,119,3.0279159545898445e-13,1.345740424262153e-13
14500,28.mlp.c_proj.weight,1536,6144,0.25,1536,97,2.5033950805664075e-13,1.1126200358072922e-13
15000,28.mlp.c_proj.weight,1536,6144,0.25,1536,97,2.574920654296876e-13,1.1444091796875004e-13
15500,28.mlp.c_proj.weight,1536,6144,0.25,1536,85,2.217292785644532e-13,9.854634602864587e-14
16000,28.mlp.c_proj.weight,1536,6144,0.25,1536,88,2.36034393310547e-13,1.0490417480468754e-13
16500,28.mlp.c_proj.weight,1536,6144,0.25,1536,93,2.479553222656251e-13,1.1020236545138893e-13
17000,28.mlp.c_proj.weight,1536,6144,0.25,1536,87,2.2649765014648445e-13,1.0066562228732642e-13
17500,28.mlp.c_proj.weight,1536,6144,0.25,1536,93,2.479553222656251e-13,1.1020236545138893e-13
18000,28.mlp.c_proj.weight,1536,6144,0.25,1536,82,2.1457672119140632e-13,9.536743164062503e-14
18500,28.mlp.c_proj.weight,1536,6144,0.25,1536,67,1.788139343261719e-13,7.947285970052085e-14
19000,28.mlp.c_proj.weight,1536,6144,0.25,1536,67,1.788139343261719e-13,7.947285970052085e-14
19500,28.mlp.c_proj.weight,1536,6144,0.25,1536,80,2.1696090698242194e-13,9.64270697699653e-14
20000,28.mlp.c_proj.weight,1536,6144,0.25,1536,100,2.7894973754882823e-13,1.2397766113281255e-13
20500,28.mlp.c_proj.weight,1536,6144,0.25,1536,57,1.5497207641601563e-13,6.887647840711806e-14
21000,28.mlp.c_proj.weight,1536,6144,0.25,1536,60,1.6212463378906251e-13,7.20553927951389e-14
21500,28.mlp.c_proj.weight,1536,6144,0.25,1536,55,1.5020370483398438e-13,6.67572021484375e-14
22000,28.mlp.c_proj.weight,1536,6144,0.25,1536,54,1.358985900878906e-13,6.039937337239583e-14
22500,28.mlp.c_proj.weight,1536,6144,0.25,1536,61,1.6450881958007814e-13,7.311503092447918e-14
23000,28.mlp.c_proj.weight,1536,6144,0.25,1536,58,1.5735626220703126e-13,6.993611653645834e-14
23500,28.mlp.c_proj.weight,1536,6144,0.25,1536,55,1.5020370483398438e-13,6.67572021484375e-14
24000,28.mlp.c_proj.weight,1536,6144,0.25,1536,52,1.430511474609375e-13,6.357828776041667e-14
24500,28.mlp.c_proj.weight,1536,6144,0.25,1536,56,1.5974044799804689e-13,7.099575466579861e-14
500,29.attn.c_attn.weight,4608,1536,3.0,1536,6,6.074301444610797e-11,8.138020833333327e-12
1000,29.attn.c_attn.weight,4608,1536,3.0,1536,8,4.5019432060839456e-11,6.031460232204863e-12
1500,29.attn.c_attn.weight,4608,1536,3.0,1536,8,5.375124038746747e-11,7.2013007269965285e-12
2000,29.attn.c_attn.weight,4608,1536,3.0,1536,5,5.976226785869687e-11,8.006625705295134e-12
2500,29.attn.c_attn.weight,4608,1536,3.0,1536,9,5.77058637238026e-11,7.731119791666663e-12
3000,29.attn.c_attn.weight,4608,1536,3.0,1536,7,4.881587046372121e-11,6.540086534288197e-12
3500,29.attn.c_attn.weight,4608,1536,3.0,1536,8,5.726294591013306e-11,7.671780056423608e-12
4000,29.attn.c_attn.weight,4608,1536,3.0,1536,4,6.077465143279868e-11,8.142259385850692e-12
4500,29.attn.c_attn.weight,4608,1536,3.0,1536,4,6.219831583387933e-11,8.33299424913194e-12
5000,29.attn.c_attn.weight,4608,1536,3.0,1536,5,5.169483625257317e-11,6.9257948133680534e-12
5500,29.attn.c_attn.weight,4608,1536,3.0,1536,3,6.552019943640086e-11,8.778042263454857e-12
6000,29.attn.c_attn.weight,4608,1536,3.0,1536,5,5.596582945581513e-11,7.497999403211802e-12
6500,29.attn.c_attn.weight,4608,1536,3.0,1536,3,7.539093928389343e-11,1.0100470648871525e-11
7000,29.attn.c_attn.weight,4608,1536,3.0,1536,3,1.0009942588931556e-10,1.341078016493056e-11
7500,29.attn.c_attn.weight,4608,1536,3.0,1536,4,4.799330880976345e-11,6.429884168836802e-12
8000,29.attn.c_attn.weight,4608,1536,3.0,1536,5,3.3899031239064975e-10,4.541609022352431e-11
8500,29.attn.c_attn.weight,4608,1536,3.0,1536,3,7.10566721072701e-11,9.519788953993054e-12
9000,29.attn.c_attn.weight,4608,1536,3.0,1536,3,1.4847237853936725e-10,1.9891526963975704e-11
9500,29.attn.c_attn.weight,4608,1536,3.0,1536,4,5.3023589693581766e-11,7.103814019097218e-12
10000,29.attn.c_attn.weight,4608,1536,3.0,1536,4,5.264394585329359e-11,7.0529513888888845e-12
10500,29.attn.c_attn.weight,4608,1536,3.0,1536,3,7.21956036281346e-11,9.672376844618049e-12
11000,29.attn.c_attn.weight,4608,1536,3.0,1536,4,5.476362396156923e-11,7.336934407552078e-12
11500,29.attn.c_attn.weight,4608,1536,3.0,1536,2,7.403054885619412e-11,9.918212890624996e-12
12000,29.attn.c_attn.weight,4608,1536,3.0,1536,3,9.64928094065779e-11,1.2927585177951395e-11
12500,29.attn.c_attn.weight,4608,1536,3.0,1536,3,8.579950790512764e-11,1.149495442708334e-11
13000,29.attn.c_attn.weight,4608,1536,3.0,1536,2,1.4663743331130773e-10,1.964569091796876e-11
13500,29.attn.c_attn.weight,4608,1536,3.0,1536,2,8.899484356088648e-11,1.1923048231336816e-11
14000,29.attn.c_attn.weight,4608,1536,3.0,1536,2,8.541986406483947e-11,1.1444091796875007e-11
14500,29.attn.c_attn.weight,4608,1536,3.0,1536,2,6.033173361912911e-11,8.082919650607632e-12
15000,29.attn.c_attn.weight,4608,1536,3.0,1536,3,8.807737094685672e-11,1.1800130208333344e-11
15500,29.attn.c_attn.weight,4608,1536,3.0,1536,3,6.855735015870626e-11,9.184943305121522e-12
16000,29.attn.c_attn.weight,4608,1536,3.0,1536,2,2.0722226282396235e-10,2.7762518988715285e-11
16500,29.attn.c_attn.weight,4608,1536,3.0,1536,2,1.1629756307494437e-10,1.558091905381945e-11
17000,29.attn.c_attn.weight,4608,1536,3.0,1536,2,1.2816143308394986e-10,1.717037624782987e-11
17500,29.attn.c_attn.weight,4608,1536,3.0,1536,2,8.089577496807204e-11,1.0837978786892368e-11
18000,29.attn.c_attn.weight,4608,1536,3.0,1536,2,8.03263092076398e-11,1.076168484157987e-11
18500,29.attn.c_attn.weight,4608,1536,3.0,1536,2,7.039229538676578e-11,9.430779351128469e-12
19000,29.attn.c_attn.weight,4608,1536,3.0,1536,2,9.63346244731245e-11,1.290639241536459e-11
19500,29.attn.c_attn.weight,4608,1536,3.0,1536,2,1.0389586429219733e-10,1.3919406467013895e-11
20000,29.attn.c_attn.weight,4608,1536,3.0,1536,2,8.697007641268287e-11,1.1651780870225704e-11
20500,29.attn.c_attn.weight,4608,1536,3.0,1536,2,7.00442885331683e-11,9.384155273437497e-12
21000,29.attn.c_attn.weight,4608,1536,3.0,1536,2,1.307556659925857e-10,1.7517937554253477e-11
21500,29.attn.c_attn.weight,4608,1536,3.0,1536,2,1.1791104939616912e-10,1.579708523220487e-11
22000,29.attn.c_attn.weight,4608,1536,3.0,1536,2,6.156557610006571e-11,8.248223198784719e-12
22500,29.attn.c_attn.weight,4608,1536,3.0,1536,2,1.142411589400501e-10,1.530541314019098e-11
23000,29.attn.c_attn.weight,4608,1536,3.0,1536,2,1.1041308355047763e-10,1.479254828559028e-11
23500,29.attn.c_attn.weight,4608,1536,3.0,1536,3,9.994124095586214e-11,1.3389587402343753e-11
24000,29.attn.c_attn.weight,4608,1536,3.0,1536,2,9.241163812348002e-11,1.2380811903211812e-11
24500,29.attn.c_attn.weight,4608,1536,3.0,1536,3,8.598932982527174e-11,1.1520385742187508e-11
500,29.attn.c_proj.weight,1536,1536,1.0,1536,4,7.392035590277775e-12,1.8480088975694438e-12
1000,29.attn.c_proj.weight,1536,1536,1.0,1536,4,1.0765923394097224e-11,2.691480848524306e-12
1500,29.attn.c_proj.weight,1536,1536,1.0,1536,3,7.137722439236108e-12,1.784430609809027e-12
2000,29.attn.c_proj.weight,1536,1536,1.0,1536,55,5.917019314236108e-12,1.479254828559027e-12
2500,29.attn.c_proj.weight,1536,1536,1.0,1536,53,5.933973524305553e-12,1.4834933810763883e-12
3000,29.attn.c_proj.weight,1536,1536,1.0,1536,43,4.136827256944444e-12,1.034206814236111e-12
3500,29.attn.c_proj.weight,1536,1536,1.0,1536,44,4.1029188368055554e-12,1.0257297092013889e-12
4000,29.attn.c_proj.weight,1536,1536,1.0,1536,37,3.5264756944444447e-12,8.816189236111112e-13
4500,29.attn.c_proj.weight,1536,1536,1.0,1536,36,3.96728515625e-12,9.918212890625e-13
5000,29.attn.c_proj.weight,1536,1536,1.0,1536,31,3.373887803819444e-12,8.43471950954861e-13
5500,29.attn.c_proj.weight,1536,1536,1.0,1536,28,3.3738878038194445e-12,8.434719509548611e-13
6000,29.attn.c_proj.weight,1536,1536,1.0,1536,28,2.9500325520833335e-12,7.375081380208334e-13
6500,29.attn.c_proj.weight,1536,1536,1.0,1536,25,3.323025173611111e-12,8.307562934027778e-13
7000,29.attn.c_proj.weight,1536,1536,1.0,1536,23,3.696017795138889e-12,9.240044487847223e-13
7500,29.attn.c_proj.weight,1536,1536,1.0,1536,19,2.356635199652778e-12,5.891587999131945e-13
8000,29.attn.c_proj.weight,1536,1536,1.0,1536,4,2.7635362413194438e-11,6.9088406032986095e-12
8500,29.attn.c_proj.weight,1536,1536,1.0,1536,19,2.4074978298611114e-12,6.018744574652778e-13
9000,29.attn.c_proj.weight,1536,1536,1.0,1536,17,3.696017795138889e-12,9.240044487847223e-13
9500,29.attn.c_proj.weight,1536,1536,1.0,1536,14,2.271864149305556e-12,5.67966037326389e-13
10000,29.attn.c_proj.weight,1536,1536,1.0,1536,16,2.6957194010416666e-12,6.739298502604166e-13
10500,29.attn.c_proj.weight,1536,1536,1.0,1536,14,2.661810980902778e-12,6.654527452256945e-13
11000,29.attn.c_proj.weight,1536,1536,1.0,1536,16,2.3057725694444446e-12,5.764431423611112e-13
11500,29.attn.c_proj.weight,1536,1536,1.0,1536,14,3.085666232638889e-12,7.714165581597222e-13
12000,29.attn.c_proj.weight,1536,1536,1.0,1536,15,3.1026204427083332e-12,7.756551106770833e-13
12500,29.attn.c_proj.weight,1536,1536,1.0,1536,13,3.5264756944444442e-12,8.816189236111111e-13
13000,29.attn.c_proj.weight,1536,1536,1.0,1536,9,3.0008951822916665e-12,7.502237955729166e-13
13500,29.attn.c_proj.weight,1536,1536,1.0,1536,11,2.6109483506944445e-12,6.527370876736111e-13
14000,29.attn.c_proj.weight,1536,1536,1.0,1536,12,2.627902560763889e-12,6.569756401909722e-13
14500,29.attn.c_proj.weight,1536,1536,1.0,1536,9,2.5770399305555555e-12,6.442599826388889e-13
15000,29.attn.c_proj.weight,1536,1536,1.0,1536,8,2.983940972222222e-12,7.459852430555555e-13
15500,29.attn.c_proj.weight,1536,1536,1.0,1536,8,2.983940972222222e-12,7.459852430555555e-13
16000,29.attn.c_proj.weight,1536,1536,1.0,1536,10,3.475613064236111e-12,8.689032660590277e-13
16500,29.attn.c_proj.weight,1536,1536,1.0,1536,9,3.509521484375e-12,8.7738037109375e-13
17000,29.attn.c_proj.weight,1536,1536,1.0,1536,9,2.5770399305555555e-12,6.442599826388889e-13
17500,29.attn.c_proj.weight,1536,1536,1.0,1536,10,3.017849392361111e-12,7.544623480902777e-13
18000,29.attn.c_proj.weight,1536,1536,1.0,1536,10,2.593994140625e-12,6.4849853515625e-13
